Country,Category_Rollup,Year,KWH,CO2
Ireland,Coal,2012,33236352044.2,10884905294.4755
Ireland,Coal,2013,32370068931.6,10601197575.098999
Ireland,Coal,2014,336740286658.0,110282443880.49501
Ireland,Exclude,1990,4145807000.0,1036451750.0
Ireland,Exclude,1991,4354811000.0,1088702750.0
Ireland,Exclude,1992,4609933000.0,1152483250.0
Ireland,Exclude,1993,4689933000.0,1172483250.0
Ireland,Exclude,1994,4833910000.0,1208477500.0
Ireland,Exclude,1995,4964060000.0,1241015000.0
Ireland,Exclude,1996,5223194000.0,1305798500.0
Ireland,Exclude,1997,5329302000.0,1332325500.0
Ireland,Exclude,1998,5515459000.0,1378864750.0
Ireland,Exclude,1999,6013352000.0,1503338000.0
Ireland,Exclude,2000,6379711000.0,1594927750.0
Ireland,Exclude,2001,6732720000.0,1683180000.0
Ireland,Exclude,2002,6753430000.0,1688357500.0
Ireland,Exclude,2003,8633367222.594,2339583472.4601603
Ireland,Exclude,2004,8637525222.594,2340622972.4601603
Ireland,Exclude,2005,9053675000.466,2490593750.29824
Ireland,Exclude,2006,8796668222.748,2455483722.55872
Ireland,Exclude,2007,9384907000.534,2606551750.34176
Ireland,Exclude,2008,10141284556.018,2760762805.85152
Ireland,Exclude,2009,8862933000.586,2419616583.64294
Ireland,Exclude,2010,9207366556.078,2488824972.50242
Ireland,Exclude,2011,8968254667.208,2393405333.58974
Ireland,Exclude,2012,9327477889.848,2399361139.18266
Ireland,Exclude,2013,9369853556.686,2410496722.55926
Ireland,Exclude,2014,9441411334.716,2514511167.13566
Ireland,Gasoline,1990,18859098420.6,4737339900.98
Ireland,Gasoline,1991,19319459900.0,4850388880.308001
Ireland,Gasoline,1992,19657543503.8,4933390335.598
Ireland,Gasoline,1993,21154072478.800003,5321824535.234001
Ireland,Gasoline,1994,22286240051.200005,5612665601.240001
Ireland,Gasoline,1995,23496463241.600002,5920826681.102
Ireland,Gasoline,1996,25202603495.4,6357698419.488
Ireland,Gasoline,1997,27229271783.4,6874259666.07
Ireland,Gasoline,1998,30387190976.399998,7675170862.354
Ireland,Gasoline,1999,34463833126.600006,8721161976.924
Ireland,Gasoline,2000,37280946491.4,9440230885.512001
Ireland,Gasoline,2001,41337005291.8,10488007001.510002
Ireland,Gasoline,2002,43575507082.600006,11067182187.072
Ireland,Gasoline,2003,44411202195.600006,11283160137.632
Ireland,Gasoline,2004,45273452885.399994,11501646423.532
Ireland,Gasoline,2005,48633761129.2,12361040444.380001
Ireland,Gasoline,2006,51618235739.0,13114352991.473999
Ireland,Gasoline,2007,49109594843.2,12475238869.072
Ireland,Gasoline,2008,50217790174.200005,12772434384.606003
Ireland,Gasoline,2009,47772010439.8,12170160847.232
Ireland,Gasoline,2010,46599620613.0,11868220327.902
Ireland,Gasoline,2011,39820587412.00001,10124280877.196001
Ireland,Gasoline,2012,35422639449.2,9001428034.47
Ireland,Gasoline,2013,37193335310.200005,9455625342.272
Ireland,Gasoline,2014,36169778935.799995,9204608752.57
Ireland,Natural Gas,1990,205944166831.422,42088809375.337715
Ireland,Natural Gas,1991,24802777797.62,5068943698.499599
Ireland,Natural Gas,1992,24533055575.182,5013820567.899945
Ireland,Natural Gas,1993,162587500130.07,33228007401.582405
Ireland,Natural Gas,1994,28346111133.788,5793094732.412253
Ireland,Natural Gas,1995,30160000024.128,6163799204.931039
Ireland,Natural Gas,1996,34259166694.073997,7001545897.267902
Ireland,Natural Gas,1997,119230833428.718,24367205427.8271
Ireland,Natural Gas,1998,130070000104.056,26582405921.265923
Ireland,Natural Gas,1999,130070000104.056,26582405921.265923
Ireland,Natural Gas,2000,130070000104.056,26582405921.265923
Ireland,Natural Gas,2001,46310277814.826,9464431477.01599
Ireland,Natural Gas,2002,47536388926.918,9715011804.994232
Ireland,Natural Gas,2003,47199166704.425995,9646093699.383541
Ireland,Natural Gas,2004,47100555593.236,9625940546.589642
Ireland,Natural Gas,2005,108391666753.37999,22152004934.388268
Ireland,Natural Gas,2006,50864166707.358,10395109749.982754
Ireland,Natural Gas,2007,108391666753.37999,22152004934.388268
Ireland,Natural Gas,2008,108391666753.37999,22152004934.388268
Ireland,Natural Gas,2009,54781388932.714,11195672456.178759
Ireland,Natural Gas,2010,60610555604.044,12386979248.798471
Ireland,Natural Gas,2011,53299722264.862,10892864239.269846
Ireland,Natural Gas,2012,51983888930.476,10623947380.72138
Ireland,Natural Gas,2013,49549722261.862,10126476738.656736
Ireland,Natural Gas,2014,107307750085.8462,21930484885.044388
Ireland,Natural Products,1990,315562803446.18524,119968115307.35625
Ireland,Natural Products,1991,21817658665.46852,8342478746.406324
Ireland,Natural Products,1992,21889792764.986866,8363833262.018478
Ireland,Natural Products,1993,423163745553.4145,160848389861.90204
Ireland,Natural Products,1994,20720499212.274998,7920496786.611249
Ireland,Natural Products,1995,27308799927.489132,10423105123.19276
Ireland,Natural Products,1996,21063965576.636757,8052930445.275536
Ireland,Natural Products,1997,802485603082.3134,304991825931.17096
Ireland,Natural Products,1998,18840439617.339634,7217204235.197658
Ireland,Natural Products,1999,21626400803.67347,8272171739.288651
Ireland,Natural Products,2000,19617174017.615547,7512756423.183663
Ireland,Natural Products,2001,18993625170.665756,7282097716.226845
Ireland,Natural Products,2002,19135365472.40235,7335885321.600119
Ireland,Natural Products,2003,19163254228.268894,7322687250.461668
Ireland,Natural Products,2004,17682618221.41659,6771482784.339671
Ireland,Natural Products,2005,18015848112.76696,6913073117.937514
Ireland,Natural Products,2006,17129184759.870176,6574187749.171769
Ireland,Natural Products,2007,16268786590.552193,6246413358.251355
Ireland,Natural Products,2008,18840198980.50268,7228930840.732046
Ireland,Natural Products,2009,19439189785.48383,7460232808.386694
Ireland,Natural Products,2010,22562319569.51899,8657513407.568407
Ireland,Natural Products,2011,18890200594.037273,7261444813.754537
Ireland,Natural Products,2012,20641548374.00326,7936526886.030872
Ireland,Natural Products,2013,29144375538.21511,11179320976.982294
Ireland,Natural Products,2014,24273996606.29286,9336427016.553415
Ireland,Oil,1990,68815527274.6,19231643856.41389
Ireland,Oil,1991,69795916947.8,19511895659.50404
Ireland,Oil,1992,68554054843.200005,19151752878.056713
Ireland,Oil,1993,69073777481.20001,19299233560.485607
Ireland,Oil,1994,72835169379.20001,20321918709.744186
Ireland,Oil,1995,74651781943.6,20836562528.125576
Ireland,Oil,1996,81471176288.0,22764828135.181274
Ireland,Oil,1997,84133567306.8,23483896275.990883
Ireland,Oil,1998,93241602371.0,26022884107.17952
Ireland,Oil,1999,102605804306.8,28655674876.743786
Ireland,Oil,2000,99258718295.79999,27632121381.234974
